Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
MOPC,Infraestructura,F,Arquitecto,33,39933,71127,25266.83745154981
MJ,Justicia,M,Abogada,13,42736,84862,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,19,56921,86124,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,5,36896,80210,25266.83745154981
UASD,Educación,F,Profesor,1,41964,24965,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,1,43893,55630,25266.83745154981
MJ,Justicia,F,Abogada,17,57557,32281,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,15,46335,71686,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,14,38808,31640,25266.83745154981
UASD,Educación,M,Profesor,20,53923,84353,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,33,46000,26245,25266.83745154981
MJ,Justicia,M,Abogada,33,41255,60535,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,27,49982,90111,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,21,43524,31077,25266.83745154981
UASD,Educación,F,Profesor,21,57064,99338,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,17,34698,25234,25266.83745154981
MJ,Justicia,F,Abogada,29,45100,51849,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,14,59824,26292,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,3,55133,60239,25266.83745154981
UASD,Educación,M,Profesor,29,30379,60008,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,31,47988,88807,25266.83745154981
MJ,Justicia,M,Abogada,24,56800,71892,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,15,32285,54308,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,6,58505,86876,25266.83745154981
UASD,Educación,F,Profesor,11,32038,82420,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,30,55842,33023,25266.83745154981
MJ,Justicia,F,Abogada,12,36418,79551,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,25,43267,23048,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,12,42313,63951,25266.83745154981
UASD,Educación,M,Profesor,8,44353,69094,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,2,36406,75216,25266.83745154981
MJ,Justicia,M,Abogada,24,43069,88029,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,23,36215,92176,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,18,56730,63189,25266.83745154981
UASD,Educación,F,Profesor,30,56440,95827,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,19,36968,81270,25266.83745154981
MJ,Justicia,F,Abogada,24,40952,77801,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,24,46471,21673,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,25,59893,67709,25266.83745154981
UASD,Educación,M,Profesor,23,58613,94651,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,10,32021,37969,25266.83745154981
MJ,Justicia,M,Abogada,20,51643,78442,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,17,35882,52243,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,39,48935,46233,25266.83745154981
UASD,Educación,F,Profesor,37,33994,30448,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,9,35063,38858,25266.83745154981
MJ,Justicia,F,Abogada,3,51302,40589,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,14,32069,56022,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,35,34644,29753,25266.83745154981
UASD,Educación,M,Profesor,12,42823,46454,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,12,52730,56898,25266.83745154981
MJ,Justicia,M,Abogada,35,51764,21960,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,23,47367,30224,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,3,54128,41830,25266.83745154981
UASD,Educación,F,Profesor,7,53590,21939,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,37,35466,88403,25266.83745154981
MJ,Justicia,F,Abogada,22,59492,70179,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,4,40552,27018,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,3,59554,45218,25266.83745154981
UASD,Educación,M,Profesor,16,33656,55210,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,11,51071,50894,25266.83745154981
MJ,Justicia,M,Abogada,5,31322,60033,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,15,53053,37352,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,31,32518,66834,25266.83745154981
UASD,Educación,F,Profesor,38,50920,48551,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,35,40514,52277,25266.83745154981
MJ,Justicia,F,Abogada,9,45234,98273,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,18,59553,66699,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,19,43216,82025,25266.83745154981
UASD,Educación,M,Profesor,18,53731,53133,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,39,58068,86299,25266.83745154981
MJ,Justicia,M,Abogada,16,47079,54526,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,35,44305,32847,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,22,34378,56990,25266.83745154981
UASD,Educación,F,Profesor,15,40823,56728,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,8,31838,52529,25266.83745154981
MJ,Justicia,F,Abogada,13,53059,89743,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,31,46001,79644,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,33,33846,87998,25266.83745154981
UASD,Educación,M,Profesor,32,37844,69787,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,2,51378,84153,25266.83745154981
MJ,Justicia,M,Abogada,32,39619,27716,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,8,44926,70379,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,22,51440,80205,25266.83745154981
UASD,Educación,F,Profesor,11,47110,68219,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,39,30840,88662,25266.83745154981
MJ,Justicia,F,Abogada,4,51299,46490,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,7,55860,53458,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,38,52478,77065,25266.83745154981
UASD,Educación,M,Profesor,7,30206,51075,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,30,43344,75824,25266.83745154981
MJ,Justicia,M,Abogada,34,31104,85413,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,19,45472,45763,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,31,56548,80239,25266.83745154981
UASD,Educación,F,Profesor,31,55481,37197,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,32,35426,51321,25266.83745154981
MJ,Justicia,F,Abogada,10,54749,44847,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,27,51414,65893,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,33,55128,62622,25266.83745154981
UASD,Educación,M,Profesor,39,41328,81752,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,7,30871,30312,25266.83745154981
MJ,Justicia,M,Abogada,24,43122,31080,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,18,42371,86691,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,26,38306,31545,25266.83745154981
UASD,Educación,F,Profesor,35,45682,21200,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,12,57678,21877,25266.83745154981
MJ,Justicia,F,Abogada,27,53158,53375,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,16,50498,79949,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,39,57749,41541,25266.83745154981
UASD,Educación,M,Profesor,38,43854,48250,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,14,35636,73381,25266.83745154981
MJ,Justicia,M,Abogada,6,56727,85868,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,13,33649,68825,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,39,41652,39191,25266.83745154981
UASD,Educación,F,Profesor,2,38892,47533,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,24,31141,81237,25266.83745154981
MJ,Justicia,F,Abogada,18,55063,45314,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,27,55890,78284,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,2,50082,62802,25266.83745154981
UASD,Educación,M,Profesor,6,50869,93959,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,20,41108,99386,25266.83745154981
MJ,Justicia,M,Abogada,7,42051,52466,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,2,39439,78800,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,28,44712,35547,25266.83745154981
UASD,Educación,F,Profesor,4,38851,92069,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,25,51065,37857,25266.83745154981
MJ,Justicia,F,Abogada,38,44908,23490,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,5,43414,77750,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,13,36349,74720,25266.83745154981
UASD,Educación,M,Profesor,14,55264,79346,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,36,48488,79264,25266.83745154981
MJ,Justicia,M,Abogada,27,37654,86825,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,7,45069,21235,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,29,56946,35736,25266.83745154981
UASD,Educación,F,Profesor,34,59296,82319,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,18,43355,79964,25266.83745154981
MJ,Justicia,F,Abogada,12,48260,76503,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,32,31670,84769,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,14,30105,76618,25266.83745154981
UASD,Educación,M,Profesor,3,31229,44563,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,20,39957,69264,25266.83745154981
MJ,Justicia,M,Abogada,19,30894,43164,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,12,44118,74177,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,19,48113,56612,25266.83745154981
UASD,Educación,F,Profesor,17,43561,49368,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,29,50305,57269,25266.83745154981
MJ,Justicia,F,Abogada,29,48239,50962,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,23,57636,52414,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,17,51159,99915,25266.83745154981
UASD,Educación,M,Profesor,21,34602,41633,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,26,30818,52197,25266.83745154981
MJ,Justicia,M,Abogada,18,41243,55998,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,2,57285,98348,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,39,43896,30326,25266.83745154981
UASD,Educación,F,Profesor,3,49094,42594,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,35,31392,70560,25266.83745154981
MJ,Justicia,F,Abogada,38,59290,84848,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,8,42218,96197,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,7,49517,50271,25266.83745154981
UASD,Educación,M,Profesor,27,58158,26082,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,17,50284,33544,25266.83745154981
MJ,Justicia,M,Abogada,33,50406,30603,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,11,45117,25893,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,34,35614,96545,25266.83745154981
UASD,Educación,F,Profesor,23,37233,25887,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,13,30537,38631,25266.83745154981
MJ,Justicia,F,Abogada,13,43431,28713,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,22,45013,46252,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,7,37525,51060,25266.83745154981
UASD,Educación,M,Profesor,20,37560,53152,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,19,48607,20637,25266.83745154981
MJ,Justicia,M,Abogada,8,30035,50170,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,20,40115,71142,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,38,35866,40971,25266.83745154981
UASD,Educación,F,Profesor,36,46033,47222,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,33,56023,59043,25266.83745154981
MJ,Justicia,F,Abogada,31,40660,85406,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,4,46920,87480,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,38,55245,88936,25266.83745154981
UASD,Educación,M,Profesor,33,52557,44153,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,26,55808,49065,25266.83745154981
MJ,Justicia,M,Abogada,9,37912,38513,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,7,41327,59197,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,16,48875,71785,25266.83745154981
UASD,Educación,F,Profesor,15,46830,96295,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,23,37475,59799,25266.83745154981
MJ,Justicia,F,Abogada,26,47028,39462,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,10,44571,58121,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,31,50863,60402,25266.83745154981
UASD,Educación,M,Profesor,22,59567,45254,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,14,57838,85461,25266.83745154981
MJ,Justicia,M,Abogada,36,32723,95525,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,9,55820,64542,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,38,58442,99930,25266.83745154981
UASD,Educación,F,Profesor,25,31777,90178,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,10,47003,42852,25266.83745154981
MJ,Justicia,F,Abogada,7,57445,51629,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,24,46432,92840,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,23,57685,33312,25266.83745154981
UASD,Educación,M,Profesor,20,31911,89595,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,28,43082,75565,25266.83745154981
MJ,Justicia,M,Abogada,20,57085,32345,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,19,57918,93234,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,21,48771,65512,25266.83745154981
UASD,Educación,F,Profesor,37,47207,28910,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,16,40367,66813,25266.83745154981
MJ,Justicia,F,Abogada,29,54290,35067,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,27,32433,86739,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,13,40807,78871,25266.83745154981
UASD,Educación,M,Profesor,9,44039,66207,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,7,32509,97803,25266.83745154981
MJ,Justicia,M,Abogada,34,33080,86811,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,5,49804,95657,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,24,48391,38100,25266.83745154981
UASD,Educación,F,Profesor,13,34539,81732,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,4,45973,66606,25266.83745154981
MJ,Justicia,F,Abogada,31,51871,35324,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,20,39923,22298,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,29,53558,37793,25266.83745154981
UASD,Educación,M,Profesor,17,33602,97872,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,18,37318,94014,25266.83745154981
MJ,Justicia,M,Abogada,32,39809,93103,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,4,55970,67165,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,10,50376,49199,25266.83745154981
UASD,Educación,F,Profesor,9,32915,27624,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,32,36836,43972,25266.83745154981
MJ,Justicia,F,Abogada,24,32090,71477,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,8,39191,23694,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,12,58050,54200,25266.83745154981
UASD,Educación,M,Profesor,27,45490,92672,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,22,52703,42047,25266.83745154981
MJ,Justicia,M,Abogada,23,39225,32747,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,7,57627,60776,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,21,57122,89499,25266.83745154981
UASD,Educación,F,Profesor,29,53026,27737,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,36,58236,78151,25266.83745154981
MJ,Justicia,F,Abogada,2,38110,44098,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,26,58464,60210,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,24,31359,29306,25266.83745154981
UASD,Educación,M,Profesor,36,35675,56390,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,20,39435,66273,25266.83745154981
MJ,Justicia,M,Abogada,30,33675,25606,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,21,36392,85858,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,26,35144,60685,25266.83745154981
UASD,Educación,F,Profesor,29,38224,43381,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,21,51174,97706,25266.83745154981
MJ,Justicia,F,Abogada,15,52178,30892,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,31,34706,97623,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,28,49115,35534,25266.83745154981
UASD,Educación,M,Profesor,29,44804,51421,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,22,41116,86232,25266.83745154981
MJ,Justicia,M,Abogada,7,50922,93533,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,31,55500,61667,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,4,56087,70391,25266.83745154981
UASD,Educación,F,Profesor,37,51976,90077,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,26,37865,80082,25266.83745154981
MJ,Justicia,F,Abogada,9,34742,38707,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,39,43704,50596,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,36,40584,56946,25266.83745154981
UASD,Educación,M,Profesor,18,57112,70008,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,24,36886,92778,25266.83745154981
MJ,Justicia,M,Abogada,25,37556,20428,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,10,49257,93128,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,3,59513,62867,25266.83745154981
UASD,Educación,F,Profesor,3,40216,29189,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,5,35137,27534,25266.83745154981
MJ,Justicia,F,Abogada,9,37742,97873,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,11,45992,28351,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,30,59522,74364,25266.83745154981
UASD,Educación,M,Profesor,1,46535,96559,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,21,42060,51106,25266.83745154981
MJ,Justicia,M,Abogada,12,50401,41979,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,11,46913,67868,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,27,53162,76147,25266.83745154981
UASD,Educación,F,Profesor,5,32892,70446,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,6,36294,71313,25266.83745154981
MJ,Justicia,F,Abogada,37,45436,69200,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,7,31882,92755,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,12,40150,66963,25266.83745154981
UASD,Educación,M,Profesor,35,36568,46791,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,13,43273,95123,25266.83745154981
MJ,Justicia,M,Abogada,13,44254,23293,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,28,32830,62858,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,25,39982,32117,25266.83745154981
UASD,Educación,F,Profesor,17,57537,93016,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,31,39238,52649,25266.83745154981
MJ,Justicia,F,Abogada,11,30409,81558,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,27,38014,49316,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,14,54208,95545,25266.83745154981
UASD,Educación,M,Profesor,24,57196,66573,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,6,46052,62714,25266.83745154981
MJ,Justicia,M,Abogada,39,43799,31147,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,35,31690,39000,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,36,49693,71376,25266.83745154981
UASD,Educación,F,Profesor,38,57903,47503,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,11,53831,80501,25266.83745154981
MJ,Justicia,F,Abogada,13,36916,38935,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,1,34302,21251,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,10,43540,53898,25266.83745154981
UASD,Educación,M,Profesor,20,37530,42928,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,27,37449,57629,25266.83745154981
MJ,Justicia,M,Abogada,30,57814,37948,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,25,41071,48592,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,9,45203,86366,25266.83745154981
UASD,Educación,F,Profesor,6,40342,89179,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,4,38898,44534,25266.83745154981
MJ,Justicia,F,Abogada,18,43189,83190,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,13,53985,92755,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,37,38171,73448,25266.83745154981
UASD,Educación,M,Profesor,6,46695,29241,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,24,32734,92994,25266.83745154981
MJ,Justicia,M,Abogada,25,46112,25874,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,33,51902,96311,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,33,55851,83412,25266.83745154981
UASD,Educación,F,Profesor,39,40150,62524,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,34,35104,60682,25266.83745154981
MJ,Justicia,F,Abogada,36,38251,52888,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,32,50165,37567,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,12,48431,20710,25266.83745154981
UASD,Educación,M,Profesor,12,33071,51569,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,32,33888,74292,25266.83745154981
MJ,Justicia,M,Abogada,27,58876,70008,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,36,55379,92791,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,8,31477,27785,25266.83745154981
UASD,Educación,F,Profesor,5,43250,60210,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,26,52710,33830,25266.83745154981
MJ,Justicia,F,Abogada,1,31091,67244,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,29,48809,76636,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,23,55101,74241,25266.83745154981
UASD,Educación,M,Profesor,23,37405,98468,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,34,52643,53097,25266.83745154981
MJ,Justicia,M,Abogada,22,45812,82839,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,2,39435,90285,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,35,51905,51464,25266.83745154981
UASD,Educación,F,Profesor,12,41941,80020,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,11,39615,81502,25266.83745154981
MJ,Justicia,F,Abogada,17,53071,24594,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,6,56514,25081,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,19,50697,84823,25266.83745154981
