Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
MOPC,Infraestructura,F,Arquitecto,33,39933,71127,288.3521588336604
MJ,Justicia,M,Abogada,13,42736,84862,100.06458829839187
SALUD,Medicina,F,Fisioterapeuta,19,56921,86124,171.47219465975704
CODEPESCA,Pesca,M,Ingeniero,5,36896,80210,28.49148879706857
UASD,Educación,F,Profesor,1,41964,24965,9.881706521907477
MOPC,Infraestructura,M,Arquitecto,1,43893,55630,0.21816505799379526
MJ,Justicia,F,Abogada,17,57557,32281,154.2246300584634
SALUD,Medicina,M,Fisioterapeuta,15,46335,71686,118.6152177757921
CODEPESCA,Pesca,F,Ingeniero,14,38808,31640,122.29165988950425
UASD,Educación,M,Profesor,20,53923,84353,164.55821706534095
MOPC,Infraestructura,F,Arquitecto,33,46000,26245,290.21903872976435
MJ,Justicia,M,Abogada,33,41255,60535,274.0448405929264
SALUD,Medicina,F,Fisioterapeuta,27,49982,90111,239.1130891800712
CODEPESCA,Pesca,M,Ingeniero,21,43524,31077,170.08136046652436
UASD,Educación,F,Profesor,21,57064,99338,188.95972204076318
MOPC,Infraestructura,M,Arquitecto,17,34698,25234,132.47676995648837
MJ,Justicia,F,Abogada,29,45100,51849,255.05500983667534
SALUD,Medicina,M,Fisioterapeuta,14,59824,26292,114.04186890343682
CODEPESCA,Pesca,F,Ingeniero,3,55133,60239,31.376156683764798
UASD,Educación,M,Profesor,29,30379,60008,235.80794826289718
MOPC,Infraestructura,F,Arquitecto,31,47988,88807,273.3869396357845
MJ,Justicia,M,Abogada,24,56800,71892,200.32947790382855
SALUD,Medicina,F,Fisioterapeuta,15,32285,54308,129.00411231468985
CODEPESCA,Pesca,M,Ingeniero,6,58505,86876,43.858515239426055
UASD,Educación,F,Profesor,11,32038,82420,94.04020441699653
MOPC,Infraestructura,M,Arquitecto,30,55842,33023,252.36583934901924
MJ,Justicia,F,Abogada,12,36418,79551,104.11184230990193
SALUD,Medicina,M,Fisioterapeuta,25,43267,23048,204.88950254135366
CODEPESCA,Pesca,F,Ingeniero,12,42313,63951,105.92717011568246
UASD,Educación,M,Profesor,8,44353,69094,56.95170572168211
MOPC,Infraestructura,F,Arquitecto,2,36406,75216,16.892225953037503
MJ,Justicia,M,Abogada,24,43069,88029,196.1068003691557
SALUD,Medicina,F,Fisioterapeuta,23,36215,92176,199.98911477448482
CODEPESCA,Pesca,M,Ingeniero,18,56730,63189,147.97721532138715
UASD,Educación,F,Profesor,30,56440,95827,267.26409652818427
MOPC,Infraestructura,M,Arquitecto,19,36968,81270,150.61962267942397
MJ,Justicia,F,Abogada,24,40952,77801,210.16972745143684
SALUD,Medicina,M,Fisioterapeuta,24,46471,21673,197.15323680452286
CODEPESCA,Pesca,F,Ingeniero,25,59893,67709,224.71623263159708
UASD,Educación,M,Profesor,23,58613,94651,192.16481508214758
MOPC,Infraestructura,F,Arquitecto,10,32021,37969,85.31297848660924
MJ,Justicia,M,Abogada,20,51643,78442,163.85692161970803
SALUD,Medicina,F,Fisioterapeuta,17,35882,52243,147.55573474426507
CODEPESCA,Pesca,M,Ingeniero,39,48935,46233,328.73812657846906
UASD,Educación,F,Profesor,37,33994,30448,321.41016284260684
MOPC,Infraestructura,M,Arquitecto,9,35063,38858,62.814801324890354
MJ,Justicia,F,Abogada,3,51302,40589,30.198795085925823
SALUD,Medicina,M,Fisioterapeuta,14,32069,56022,105.5015302785299
CODEPESCA,Pesca,F,Ingeniero,35,34644,29753,304.16678829856187
UASD,Educación,M,Profesor,12,42823,46454,91.36955055420087
MOPC,Infraestructura,F,Arquitecto,12,52730,56898,109.13237641486822
MJ,Justicia,M,Abogada,35,51764,21960,294.7211175170919
SALUD,Medicina,F,Fisioterapeuta,23,47367,30224,203.42153574651925
CODEPESCA,Pesca,M,Ingeniero,3,54128,41830,16.34985763232329
UASD,Educación,F,Profesor,7,53590,21939,65.78670264631938
MOPC,Infraestructura,M,Arquitecto,37,35466,88403,307.1493535490539
MJ,Justicia,F,Abogada,22,59492,70179,198.42763070201667
SALUD,Medicina,M,Fisioterapeuta,4,40552,27018,20.89426662368203
CODEPESCA,Pesca,F,Ingeniero,3,59554,45218,32.73371733964077
UASD,Educación,M,Profesor,16,33656,55210,123.43399135893735
MOPC,Infraestructura,F,Arquitecto,11,51071,50894,99.90016057385861
MJ,Justicia,M,Abogada,5,31322,60033,26.774371594332766
SALUD,Medicina,F,Fisioterapeuta,15,53053,37352,135.39613026932352
CODEPESCA,Pesca,M,Ingeniero,31,32518,66834,253.91044768397154
UASD,Educación,F,Profesor,38,50920,48551,335.34139591379727
MOPC,Infraestructura,M,Arquitecto,35,40514,52277,291.26028020623795
MJ,Justicia,F,Abogada,9,45234,98273,80.66025821117431
SALUD,Medicina,M,Fisioterapeuta,18,59553,66699,148.8447142615223
CODEPESCA,Pesca,F,Ingeniero,19,43216,82025,167.2575171851825
UASD,Educación,M,Profesor,18,53731,53133,147.05558197415164
MOPC,Infraestructura,F,Arquitecto,39,58068,86299,346.26050346802634
MJ,Justicia,M,Abogada,16,47079,54526,127.56586653638229
SALUD,Medicina,F,Fisioterapeuta,35,44305,32847,307.1412630076251
CODEPESCA,Pesca,M,Ingeniero,22,34378,56990,175.98719913285169
UASD,Educación,F,Profesor,15,40823,56728,131.63382157799086
MOPC,Infraestructura,M,Arquitecto,8,31838,52529,53.098669553021224
MJ,Justicia,F,Abogada,13,53059,89743,117.95510553845665
SALUD,Medicina,M,Fisioterapeuta,31,46001,79644,258.0612566471685
CODEPESCA,Pesca,F,Ingeniero,33,33846,87998,286.47737115073824
UASD,Educación,M,Profesor,32,37844,69787,264.27287166452516
MOPC,Infraestructura,F,Arquitecto,2,51378,84153,21.499073093405016
MJ,Justicia,M,Abogada,32,39619,27716,264.8193101881542
SALUD,Medicina,F,Fisioterapeuta,8,44926,70379,71.8434376403233
CODEPESCA,Pesca,M,Ingeniero,22,51440,80205,181.23807686804722
UASD,Educación,F,Profesor,11,47110,68219,98.68090239223784
MOPC,Infraestructura,M,Arquitecto,39,30840,88662,323.1679591755411
MJ,Justicia,F,Abogada,4,51299,46490,38.91878375184484
SALUD,Medicina,M,Fisioterapeuta,7,55860,53458,51.76790168928377
CODEPESCA,Pesca,F,Ingeniero,38,52478,77065,335.8206281202352
UASD,Educación,M,Profesor,7,30206,51075,43.8742514441071
MOPC,Infraestructura,F,Arquitecto,30,43344,75824,263.23667238667826
MJ,Justicia,M,Abogada,34,31104,85413,279.6402797327333
SALUD,Medicina,F,Fisioterapeuta,19,45472,45763,167.95145034161646
CODEPESCA,Pesca,M,Ingeniero,31,56548,80239,261.3045828756951
UASD,Educación,F,Profesor,31,55481,37197,275.6911908393712
MOPC,Infraestructura,M,Arquitecto,32,35426,51321,263.5280298026904
MJ,Justicia,F,Abogada,10,54749,44847,92.31027605585938
SALUD,Medicina,M,Fisioterapeuta,27,51414,65893,224.8390717330543
CODEPESCA,Pesca,F,Ingeniero,33,55128,62622,293.026298994622
UASD,Educación,M,Profesor,39,41328,81752,326.3981084153058
MOPC,Infraestructura,F,Arquitecto,7,30871,30312,58.79284810906432
MJ,Justicia,M,Abogada,24,43122,31080,196.1231028768202
SALUD,Medicina,F,Fisioterapeuta,18,42371,86691,158.2758013816846
CODEPESCA,Pesca,M,Ingeniero,26,38306,31545,212.08438380972254
UASD,Educación,F,Profesor,35,45682,21200,307.5648206124166
MOPC,Infraestructura,M,Arquitecto,12,57678,21877,95.93864624237831
MJ,Justicia,F,Abogada,27,53158,53375,240.09000926200127
SALUD,Medicina,M,Fisioterapeuta,16,50498,79949,128.6175320779814
CODEPESCA,Pesca,F,Ingeniero,39,57749,41541,346.16247578049416
UASD,Educación,M,Profesor,38,43854,48250,318.45344053975214
MOPC,Infraestructura,F,Arquitecto,14,35636,73381,121.3145555116135
MJ,Justicia,M,Abogada,6,56727,85868,43.31200576307724
SALUD,Medicina,F,Fisioterapeuta,13,33649,68825,111.98067866781192
CODEPESCA,Pesca,M,Ingeniero,39,41652,39191,326.4978695086472
UASD,Educación,F,Profesor,2,38892,47533,17.658652495188836
MOPC,Infraestructura,M,Arquitecto,24,31141,81237,192.43367297525637
MJ,Justicia,F,Abogada,18,55063,45314,162.17944518939166
SALUD,Medicina,M,Fisioterapeuta,27,55890,78284,226.2152136943664
CODEPESCA,Pesca,F,Ingeniero,2,50082,62802,21.100723381413115
UASD,Educación,M,Profesor,6,50869,93959,41.51075341256767
MOPC,Infraestructura,F,Arquitecto,20,41108,99386,175.3305667131754
MJ,Justicia,M,Abogada,7,42051,52466,47.52146694471261
SALUD,Medicina,F,Fisioterapeuta,2,39439,78800,17.827188334376434
CODEPESCA,Pesca,M,Ingeniero,28,44712,35547,231.49937196403133
UASD,Educación,F,Profesor,4,38851,92069,35.087650243284386
MOPC,Infraestructura,M,Arquitecto,25,51065,37857,207.28812432941743
MJ,Justicia,F,Abogada,38,44908,23490,333.49213787457705
SALUD,Medicina,M,Fisioterapeuta,5,43414,77750,30.496241206167277
CODEPESCA,Pesca,F,Ingeniero,13,36349,74720,112.81238794281344
UASD,Educación,M,Profesor,14,55264,79346,112.63955030455405
MOPC,Infraestructura,F,Arquitecto,36,48488,79264,317.1497291994991
MJ,Justicia,M,Abogada,27,37654,86825,220.6053418473282
SALUD,Medicina,F,Fisioterapeuta,7,45069,21235,63.1650396153712
CODEPESCA,Pesca,M,Ingeniero,29,56946,35736,243.98330307761955
UASD,Educación,F,Profesor,34,59296,82319,303.0289041333234
MOPC,Infraestructura,M,Arquitecto,18,43355,79964,143.86398160573037
MJ,Justicia,F,Abogada,12,48260,76503,107.75643451342737
SALUD,Medicina,M,Fisioterapeuta,32,31670,84769,262.3710297890216
CODEPESCA,Pesca,F,Ingeniero,14,30105,76618,119.61014524036452
UASD,Educación,M,Profesor,3,31229,44563,9.390062627777326
MOPC,Infraestructura,F,Arquitecto,20,39957,69264,174.97616850812577
MJ,Justicia,M,Abogada,19,30894,43164,148.7485848511427
SALUD,Medicina,F,Fisioterapeuta,12,44118,74177,106.48237815972644
CODEPESCA,Pesca,M,Ingeniero,19,48113,56612,154.04931462603943
UASD,Educación,F,Profesor,17,43561,49368,149.9200403536047
MOPC,Infraestructura,M,Arquitecto,29,50305,57269,241.94154637867658
MJ,Justicia,F,Abogada,29,48239,50962,256.02054892268865
SALUD,Medicina,M,Fisioterapeuta,23,57636,52414,191.86458608302897
CODEPESCA,Pesca,F,Ingeniero,17,51159,99915,152.25714324482146
UASD,Educación,M,Profesor,21,34602,41633,167.3343997731347
MOPC,Infraestructura,F,Arquitecto,26,30818,52197,224.4920216223831
MJ,Justicia,M,Abogada,18,41243,55998,143.21416877282613
SALUD,Medicina,F,Fisioterapeuta,2,57285,98348,23.309870923840617
CODEPESCA,Pesca,M,Ingeniero,39,43896,30326,327.1881579724094
UASD,Educación,F,Profesor,3,49094,42594,29.519613295539532
MOPC,Infraestructura,M,Arquitecto,35,31392,70560,288.45079581422846
MJ,Justicia,F,Abogada,38,59290,84848,337.91422822210865
SALUD,Medicina,M,Fisioterapeuta,8,42218,96197,56.29544824484659
CODEPESCA,Pesca,F,Ingeniero,7,49517,50271,64.53355940901719
UASD,Educación,M,Profesor,27,58158,26082,226.91216289600533
MOPC,Infraestructura,F,Arquitecto,17,50284,33544,151.98799807111592
MJ,Justicia,M,Abogada,33,50406,30603,276.859807278862
SALUD,Medicina,F,Fisioterapeuta,11,45117,25893,98.06786658515767
CODEPESCA,Pesca,M,Ingeniero,34,35614,96545,281.02954226245816
UASD,Educación,F,Profesor,23,37233,25887,200.3026999752076
MOPC,Infraestructura,M,Arquitecto,13,30537,38631,96.30744675236129
MJ,Justicia,F,Abogada,13,43431,28713,114.99285921337649
SALUD,Medicina,M,Fisioterapeuta,22,45013,46252,179.2611671178695
CODEPESCA,Pesca,F,Ingeniero,7,37525,51060,60.84387496867376
UASD,Educación,M,Profesor,20,37560,53152,159.5237830644748
MOPC,Infraestructura,F,Arquitecto,19,48607,20637,168.9157590496929
MJ,Justicia,M,Abogada,8,30035,50170,52.5428200407681
SALUD,Medicina,F,Fisioterapeuta,20,40115,71142,175.02481743636025
CODEPESCA,Pesca,M,Ingeniero,38,35866,40971,315.994370163438
UASD,Educación,F,Profesor,36,46033,47222,316.39458474070244
MOPC,Infraestructura,M,Arquitecto,33,56023,59043,278.58683597685337
MJ,Justicia,F,Abogada,31,40660,85406,271.13240855582177
SALUD,Medicina,M,Fisioterapeuta,4,46920,87480,22.85318417811401
CODEPESCA,Pesca,F,Ingeniero,38,55245,88936,336.6712125604555
UASD,Educación,M,Profesor,33,52557,44153,277.5214430144512
MOPC,Infraestructura,F,Arquitecto,26,55808,49065,232.18271706433467
MJ,Justicia,M,Abogada,9,37912,38513,63.69240863025309
SALUD,Medicina,F,Fisioterapeuta,7,41327,59197,62.01396179787498
CODEPESCA,Pesca,M,Ingeniero,16,48875,71785,128.11830623006813
UASD,Educación,F,Profesor,15,46830,96295,133.48196979392975
MOPC,Infraestructura,M,Arquitecto,23,37475,59799,185.66300090082063
MJ,Justicia,F,Abogada,26,47028,39462,229.4826566093219
SALUD,Medicina,M,Fisioterapeuta,10,44571,58121,74.46362878400463
CODEPESCA,Pesca,F,Ingeniero,31,50863,60402,274.27127377795983
UASD,Educación,M,Profesor,22,59567,45254,183.73618428683002
MOPC,Infraestructura,F,Arquitecto,14,57838,85461,128.1467763993442
MJ,Justicia,M,Abogada,36,32723,95525,297.58259810825183
SALUD,Medicina,F,Fisioterapeuta,9,55820,64542,83.9170862301459
CODEPESCA,Pesca,M,Ingeniero,38,58442,99930,322.9391468364138
UASD,Educación,F,Profesor,25,31777,90178,216.06563200974986
MOPC,Infraestructura,M,Arquitecto,10,47003,42852,75.21169806010087
MJ,Justicia,F,Abogada,7,57445,51629,66.9717907034235
SALUD,Medicina,M,Fisioterapeuta,24,46432,92840,197.14124061963764
CODEPESCA,Pesca,F,Ingeniero,23,57685,33312,206.5941373046543
UASD,Educación,M,Profesor,20,31911,89595,157.78366243688822
MOPC,Infraestructura,F,Arquitecto,28,43082,75565,245.71248570316988
MJ,Justicia,M,Abogada,20,57085,32345,165.5298896295306
SALUD,Medicina,F,Fisioterapeuta,19,57918,93234,171.77856959539815
CODEPESCA,Pesca,M,Ingeniero,21,48771,65512,171.69530872530487
UASD,Educación,F,Profesor,37,47207,28910,325.47749912951366
MOPC,Infraestructura,M,Arquitecto,16,40367,66813,125.5008474066343
MJ,Justicia,F,Abogada,29,54290,35067,257.88161638459195
SALUD,Medicina,M,Fisioterapeuta,27,32433,86739,218.99706254185298
CODEPESCA,Pesca,F,Ingeniero,13,40807,78871,114.18529817560675
UASD,Educación,M,Profesor,9,44039,66207,65.57794660383456
MOPC,Infraestructura,F,Arquitecto,7,32509,97803,59.297809380912376
MJ,Justicia,M,Abogada,34,33080,86811,280.2489677058456
SALUD,Medicina,F,Fisioterapeuta,5,49804,95657,47.17866843645306
CODEPESCA,Pesca,M,Ingeniero,24,48391,38100,197.74381821425385
UASD,Educación,F,Profesor,13,34539,81732,112.2548346880902
MOPC,Infraestructura,M,Arquitecto,4,45973,66606,22.561790631830934
MJ,Justicia,F,Abogada,31,51871,35324,274.58132901806863
SALUD,Medicina,M,Fisioterapeuta,20,39923,22298,160.2513316174811
CODEPESCA,Pesca,F,Ingeniero,29,53558,37793,257.6566439843341
UASD,Educación,M,Profesor,17,33602,97872,132.1391575989322
MOPC,Infraestructura,F,Arquitecto,18,37318,94014,156.71988128787197
MJ,Justicia,M,Abogada,32,39809,93103,264.87781206387916
SALUD,Medicina,F,Fisioterapeuta,4,55970,67165,40.35553416626323
CODEPESCA,Pesca,M,Ingeniero,10,50376,49199,76.24857553209142
UASD,Educación,F,Profesor,9,32915,27624,76.86664589173617
MOPC,Infraestructura,M,Arquitecto,32,36836,43972,263.96236686852455
MJ,Justicia,F,Abogada,24,32090,71477,207.44024825206068
SALUD,Medicina,M,Fisioterapeuta,8,39191,23694,55.36423451102733
CODEPESCA,Pesca,F,Ingeniero,12,58050,54200,110.76912777486308
UASD,Educación,M,Profesor,27,45490,92672,223.01688200844671
MOPC,Infraestructura,F,Arquitecto,22,52703,42047,196.34106145007723
MJ,Justicia,M,Abogada,23,39225,32747,186.20183961437522
SALUD,Medicina,F,Fisioterapeuta,7,57627,60776,67.02773261832532
CODEPESCA,Pesca,M,Ingeniero,21,57122,89499,174.2630515795325
UASD,Educación,F,Profesor,29,53026,27737,257.4930037187211
MOPC,Infraestructura,M,Arquitecto,36,58236,78151,305.4322597553621
MJ,Justicia,F,Abogada,2,38110,44098,17.417529731897716
SALUD,Medicina,M,Fisioterapeuta,26,58464,60210,218.28440375736233
CODEPESCA,Pesca,F,Ingeniero,24,31359,29306,207.2150706668658
UASD,Educación,M,Profesor,36,35675,56390,298.4919335822535
MOPC,Infraestructura,F,Arquitecto,20,39435,66273,174.81544230218674
MJ,Justicia,M,Abogada,30,33675,25606,245.5450500848384
SALUD,Medicina,F,Fisioterapeuta,21,36392,85858,182.6000370870784
CODEPESCA,Pesca,M,Ingeniero,26,35144,60685,211.11035983655404
UASD,Educación,F,Profesor,29,38224,43381,252.93877063614997
MOPC,Infraestructura,M,Arquitecto,21,51174,97706,172.43445827092128
MJ,Justicia,F,Abogada,15,52178,30892,135.12698509561795
SALUD,Medicina,M,Fisioterapeuta,31,34706,97623,254.58444023719505
CODEPESCA,Pesca,F,Ingeniero,28,49115,35534,247.56820322655898
UASD,Educación,M,Profesor,29,44804,51421,240.24946912090044
MOPC,Infraestructura,F,Arquitecto,22,41116,86232,192.7766268786869
MJ,Justicia,M,Abogada,7,50922,93533,50.249135278049955
SALUD,Medicina,F,Fisioterapeuta,31,55500,61667,275.69702947906745
CODEPESCA,Pesca,M,Ingeniero,4,56087,70391,25.67332585376186
UASD,Educación,F,Profesor,37,51976,90077,326.9444172248298
MOPC,Infraestructura,M,Arquitecto,26,37865,80082,211.94853796147228
MJ,Justicia,F,Abogada,9,34742,38707,77.42997423859067
SALUD,Medicina,M,Fisioterapeuta,39,43704,50596,327.12909983143635
CODEPESCA,Pesca,F,Ingeniero,36,40584,56946,314.71800012712896
UASD,Educación,M,Profesor,18,57112,70008,148.09460270896477
MOPC,Infraestructura,F,Arquitecto,24,36886,92778,208.91761035684118
MJ,Justicia,M,Abogada,25,37556,20428,203.13155303006047
SALUD,Medicina,F,Fisioterapeuta,10,49257,93128,90.62022259660824
CODEPESCA,Pesca,M,Ingeniero,3,59513,62867,18.00042589547002
UASD,Educación,F,Profesor,3,40216,29189,26.788010206478596
MOPC,Infraestructura,M,Arquitecto,5,35137,27534,27.94964045333893
MJ,Justicia,F,Abogada,9,37742,97873,78.35428661864015
SALUD,Medicina,M,Fisioterapeuta,11,45992,28351,83.62251901042183
CODEPESCA,Pesca,F,Ingeniero,30,59522,74364,268.2111853462843
UASD,Educación,M,Profesor,1,46535,96559,0.21112990643508972
MOPC,Infraestructura,F,Arquitecto,21,42060,51106,184.3454903653378
MJ,Justicia,M,Abogada,12,50401,41979,93.70050155573291
SALUD,Medicina,F,Fisioterapeuta,11,46913,67868,98.62030627884354
CODEPESCA,Pesca,M,Ingeniero,27,53162,76147,225.37674689149677
UASD,Educación,F,Profesor,5,32892,70446,41.972548199813964
MOPC,Infraestructura,M,Arquitecto,6,36294,71313,37.02826744453143
MJ,Justicia,F,Abogada,37,45436,69200,324.9327492979336
SALUD,Medicina,M,Fisioterapeuta,7,31882,92755,44.39092618320197
CODEPESCA,Pesca,F,Ingeniero,12,40150,66963,105.26120638312261
UASD,Educación,M,Profesor,35,36568,46791,290.0452132984536
MOPC,Infraestructura,F,Arquitecto,13,43273,95123,114.94425928486737
MJ,Justicia,M,Abogada,13,44254,23293,100.53151672546045
SALUD,Medicina,F,Fisioterapeuta,28,32830,62858,242.55539990348524
CODEPESCA,Pesca,M,Ingeniero,25,39982,32117,203.87849031101382
UASD,Educación,F,Profesor,17,57537,93016,154.21847831662689
MOPC,Infraestructura,M,Arquitecto,31,39238,52649,255.98022747661207
MJ,Justicia,F,Abogada,11,30409,81558,93.53792643285531
SALUD,Medicina,M,Fisioterapeuta,27,38014,49316,220.7162364173284
CODEPESCA,Pesca,F,Ingeniero,14,54208,95545,127.03023525601861
UASD,Educación,M,Profesor,24,57196,66573,200.45116744697188
MOPC,Infraestructura,F,Arquitecto,6,46052,62714,54.74534651822559
MJ,Justicia,M,Abogada,39,43799,31147,327.1583213074386
SALUD,Medicina,F,Fisioterapeuta,35,31690,39000,303.25683674361574
CODEPESCA,Pesca,M,Ingeniero,36,49693,71376,302.80588780456077
UASD,Educación,F,Profesor,38,57903,47503,337.48800752428104
MOPC,Infraestructura,M,Arquitecto,11,53831,80501,86.03372949154587
MJ,Justicia,F,Abogada,13,36916,38935,112.98704689056378
SALUD,Medicina,M,Fisioterapeuta,1,34302,21251,0.20391469179515118
CODEPESCA,Pesca,F,Ingeniero,10,43540,53898,88.86099161919981
UASD,Educación,M,Profesor,20,37530,42928,159.51454185030812
MOPC,Infraestructura,F,Arquitecto,27,37449,57629,235.2564384191874
MJ,Justicia,M,Abogada,30,57814,37948,252.97182869012676
SALUD,Medicina,F,Fisioterapeuta,25,41071,48592,218.92816656423662
CODEPESCA,Pesca,M,Ingeniero,9,45203,86366,65.93573756544416
UASD,Educación,F,Profesor,6,40342,89179,52.98870931104412
MOPC,Infraestructura,M,Arquitecto,4,38898,44534,20.385504188361043
MJ,Justicia,F,Abogada,18,43189,83190,158.52741366978876
SALUD,Medicina,M,Fisioterapeuta,13,53985,92755,103.52471865155022
CODEPESCA,Pesca,F,Ingeniero,37,38171,73448,322.69684789508153
UASD,Educación,M,Profesor,6,46695,29241,40.226769168744816
MOPC,Infraestructura,F,Arquitecto,24,32734,92994,207.63862631617215
MJ,Justicia,M,Abogada,25,46112,25874,205.76460884900192
SALUD,Medicina,F,Fisioterapeuta,33,51902,96311,292.0344613757187
CODEPESCA,Pesca,M,Ingeniero,33,55851,83412,278.5339809227608
UASD,Educación,F,Profesor,39,40150,62524,340.74976491974707
MOPC,Infraestructura,M,Arquitecto,34,35104,60682,280.8724416216245
MJ,Justicia,F,Abogada,36,38251,52888,313.9996907073643
SALUD,Medicina,M,Fisioterapeuta,32,50165,37567,268.0638785438419
CODEPESCA,Pesca,F,Ingeniero,12,48431,20710,107.80903317023153
UASD,Educación,M,Profesor,12,33071,51569,88.36658598070731
MOPC,Infraestructura,F,Arquitecto,32,33888,74292,277.7685084250766
MJ,Justicia,M,Abogada,27,58876,70008,227.13280201715907
SALUD,Medicina,F,Fisioterapeuta,36,55379,92791,319.2688064002845
CODEPESCA,Pesca,M,Ingeniero,8,31477,27785,52.98736064477399
UASD,Educación,F,Profesor,5,43250,60210,45.16199124285296
MOPC,Infraestructura,M,Arquitecto,26,52710,33830,216.51591572030318
MJ,Justicia,F,Abogada,1,31091,67244,6.5576700611937975
SALUD,Medicina,M,Fisioterapeuta,29,48809,76636,241.4813850302612
CODEPESCA,Pesca,F,Ingeniero,23,55101,74241,205.80008230596172
UASD,Educación,M,Profesor,23,37405,98468,185.64143806776508
MOPC,Infraestructura,F,Arquitecto,34,52643,53097,300.9841873528562
MJ,Justicia,M,Abogada,22,45812,82839,179.5069351107732
SALUD,Medicina,F,Fisioterapeuta,2,39435,90285,17.82595551331089
